alt_haplotype_id,primary_contig_id,symbol,source
ENSG00000235487,ENSG00000204540,PSORS1C1,ensembl_alt_contig
ENSG00000235506,ENSG00000273894,SLC20A1P2,ensembl_id_history_name
ENSG00000235507,ENSG00000233916,ZDHHC20P1,ensembl_alt_contig
ENSG00000235516,ENSG00000227198,C6orf47-AS1,ensembl_alt_contig
ENSG00000235528,ENSG00000231461,HLA-DPA2,ensembl_alt_contig
ENSG00000235540,ENSG00000204261,PSMB8-AS1,ensembl_alt_contig
ENSG00000235541,ENSG00000228666,KRT18P1,ensembl_alt_contig
ENSG00000235561,ENSG00000224486,HCG19P,ensembl_alt_contig
ENSG00000235569,ENSG00000204410,MSH5,ensembl_alt_contig
ENSG00000235588,ENSG00000204472,AIF1,ensembl_alt_contig
ENSG00000235589,ENSG00000197935,ZNF311,ensembl_alt_contig
ENSG00000235596,ENSG00000219797,PPIAP9,ensembl_alt_contig
ENSG00000235600,ENSG00000229390,MICD,ensembl_alt_contig
ENSG00000235604,ENSG00000227234,SPANXB1,ensembl_id_history_name
ENSG00000235630,ENSG00000232173,OR2H5P,ensembl_alt_contig
ENSG00000235632,ENSG00000204702,OR2J1,ensembl_alt_contig
ENSG00000235650,ENSG00000231500,RPS18,ensembl_alt_contig
ENSG00000235657,ENSG00000206503,HLA-A,ensembl_alt_contig
ENSG00000235658,ENSG00000137343,ATAT1,ensembl_alt_contig
ENSG00000235666,ENSG00000235238,SUMO2P1,ensembl_alt_contig
ENSG00000235676,ENSG00000204427,ABHD16A,ensembl_alt_contig
ENSG00000235680,ENSG00000204632,HLA-G,ensembl_alt_contig
ENSG00000235684,ENSG00000223457,HTATSF1P1,ensembl_alt_contig
ENSG00000235692,ENSG00000204220,PFDN6,ensembl_alt_contig
ENSG00000235696,ENSG00000166278,C2,ensembl_alt_contig
ENSG00000235697,ENSG00000233677,DDX39BP1,ensembl_alt_contig
ENSG00000235708,ENSG00000204248,COL11A2,ensembl_alt_contig
ENSG00000235712,ENSG00000204231,RXRB,ensembl_alt_contig
ENSG00000235714,ENSG00000237042,MICG,ensembl_alt_contig
ENSG00000235715,ENSG00000204264,PSMB8,ensembl_alt_contig
ENSG00000235722,ENSG00000231226,TRIM31-AS1,ensembl_alt_contig
ENSG00000235727,ENSG00000231074,HCG18,ensembl_alt_contig
ENSG00000235744,ENSG00000204252,HLA-DOA,ensembl_alt_contig
ENSG00000235747,ENSG00000233529,HCG21,ensembl_alt_contig
ENSG00000235754,ENSG00000204444,APOM,ensembl_alt_contig
ENSG00000235757,ENSG00000228415,PTMAP1,ensembl_alt_contig
ENSG00000235758,ENSG00000204310,AGPAT1,ensembl_alt_contig
ENSG00000235764,ENSG00000232757,ETF1P1,ensembl_alt_contig
ENSG00000235765,ENSG00000235663,SAPCD1-AS1,ensembl_alt_contig
ENSG00000235769,ENSG00000255552,LY6G6E,ensembl_alt_contig
ENSG00000235773,ENSG00000137404,NRM,ensembl_alt_contig
ENSG00000235788,ENSG00000224582,LINC01015,ensembl_alt_contig
ENSG00000235809,ENSG00000238024,DDX39BP2,ensembl_alt_contig
ENSG00000235844,ENSG00000231389,HLA-DPA1,ensembl_alt_contig
ENSG00000235877,ENSG00000224486,HCG19P,ensembl_alt_contig
ENSG00000235884,ENSG00000285517,LINC00941,ensembl_id_history_name
ENSG00000235896,ENSG00000228325,IGKV3D-7,ensembl_id_history_name
ENSG00000235905,ENSG00000204610,TRIM15,ensembl_alt_contig
ENSG00000235915,ENSG00000204482,LST1,ensembl_alt_contig
ENSG00000235923,ENSG00000236475,TRIM26BP,ensembl_alt_contig
ENSG00000235925,ENSG00000204421,LY6G6C,ensembl_alt_contig
ENSG00000235941,ENSG00000204389,HSPA1A,ensembl_alt_contig
ENSG00000235950,ENSG00000278641,DUX4L15,ensembl_id_history_name
ENSG00000235956,ENSG00000204314,PRRT1,ensembl_alt_contig
ENSG00000235960,ENSG00000204610,TRIM15,ensembl_alt_contig
ENSG00000235966,ENSG00000280236,OR12D2,ensembl_alt_contig
ENSG00000235985,ENSG00000204472,AIF1,ensembl_alt_contig
ENSG00000235986,ENSG00000204590,GNL1,ensembl_alt_contig
ENSG00000236006,ENSG00000214894,LINC00243,ensembl_alt_contig
ENSG00000236011,ENSG00000204438,GPANK1,ensembl_alt_contig
ENSG00000236014,ENSG00000223501,VPS52,ensembl_alt_contig
ENSG00000236019,ENSG00000234006,DDX39B-AS1,ensembl_alt_contig
ENSG00000236030,ENSG00000230426,LINC01036,ensembl_id_history_name
ENSG00000236033,ENSG00000227262,HCG4B,ensembl_alt_contig
ENSG00000236063,ENSG00000204427,ABHD16A,ensembl_alt_contig
ENSG00000236070,ENSG00000223677,OR2AD1P,ensembl_alt_contig
ENSG00000236093,ENSG00000234515,PPP1R2P1,ensembl_alt_contig
ENSG00000236100,ENSG00000230449,RPL7P4,ensembl_alt_contig
ENSG00000236113,ENSG00000224312,MCCD1P2,ensembl_alt_contig
ENSG00000236122,ENSG00000236405,UBQLN1P1,ensembl_alt_contig
ENSG00000236149,ENSG00000204574,ABCF1,ensembl_alt_contig
ENSG00000236177,ENSG00000231389,HLA-DPA1,ensembl_alt_contig
ENSG00000236183,ENSG00000204421,LY6G6C,ensembl_alt_contig
ENSG00000236196,ENSG00000204498,NFKBIL1,ensembl_alt_contig
ENSG00000236203,ENSG00000224312,MCCD1P2,ensembl_alt_contig
ENSG00000236210,ENSG00000255552,LY6G6E,ensembl_alt_contig
ENSG00000236221,ENSG00000168477,TNXB,ensembl_alt_contig
ENSG00000236222,ENSG00000227057,WDR46,ensembl_alt_contig
ENSG00000236225,ENSG00000176998,HCG4,ensembl_alt_contig
ENSG00000236227,ENSG00000204256,BRD2,ensembl_alt_contig
ENSG00000236236,ENSG00000168477,TNXB,ensembl_alt_contig
ENSG00000236237,ENSG00000227507,LTB,ensembl_alt_contig
ENSG00000236251,ENSG00000204390,HSPA1L,ensembl_alt_contig
ENSG00000236265,ENSG00000233677,DDX39BP1,ensembl_alt_contig
ENSG00000236271,ENSG00000137312,FLOT1,ensembl_alt_contig
ENSG00000236273,ENSG00000225499,RPL15P4,ensembl_alt_contig
ENSG00000236315,ENSG00000204475,NCR3,ensembl_alt_contig
ENSG00000236342,ENSG00000204574,ABCF1,ensembl_alt_contig
ENSG00000236346,ENSG00000204498,NFKBIL1,ensembl_alt_contig
ENSG00000236353,ENSG00000204304,PBX2,ensembl_alt_contig
ENSG00000236369,ENSG00000229068,TMPOP1,ensembl_alt_contig
ENSG00000236374,ENSG00000214892,USP8P1,ensembl_alt_contig
ENSG00000236399,ENSG00000204614,TRIM40,ensembl_alt_contig
ENSG00000236415,ENSG00000219797,PPIAP9,ensembl_alt_contig
ENSG00000236418,ENSG00000196735,HLA-DQA1,ensembl_alt_contig
ENSG00000236422,ENSG00000224486,HCG19P,ensembl_alt_contig
ENSG00000236428,ENSG00000146112,PPP1R18,ensembl_alt_contig
ENSG00000236441,ENSG00000233677,DDX39BP1,ensembl_alt_contig
ENSG00000236443,ENSG00000204264,PSMB8,ensembl_alt_contig
ENSG00000236488,ENSG00000234515,PPP1R2P1,ensembl_alt_contig
ENSG00000236490,ENSG00000231925,TAPBP,ensembl_alt_contig
ENSG00000236515,ENSG00000213588,ZBTB9,ensembl_alt_contig
ENSG00000236522,ENSG00000224328,MDC1-AS1,ensembl_alt_contig
ENSG00000236547,ENSG00000225499,RPL15P4,ensembl_alt_contig
ENSG00000236560,ENSG00000204619,PPP1R11,ensembl_alt_contig
ENSG00000236561,ENSG00000204655,MOG,ensembl_alt_contig
ENSG00000236575,ENSG00000198393,ZNF26,ensembl_alt_contig
ENSG00000236579,ENSG00000204625,HCG9,ensembl_alt_contig
ENSG00000236614,ENSG00000233366,ZNF90P2,ensembl_alt_contig
ENSG00000236619,ENSG00000227758,HCG9P5,ensembl_alt_contig
ENSG00000236621,ENSG00000273085,OR52E1,ensembl_id_history_name
ENSG00000236625,ENSG00000224389,C4B,ensembl_alt_contig
ENSG00000236629,ENSG00000235040,MTCO3P1,ensembl_alt_contig
ENSG00000236632,ENSG00000204592,HLA-E,ensembl_alt_contig
ENSG00000236649,ENSG00000221988,PPT2,ensembl_alt_contig
ENSG00000236688,ENSG00000224372,HLA-N,ensembl_alt_contig
ENSG00000236693,ENSG00000223865,HLA-DPB1,ensembl_alt_contig
ENSG00000236697,ENSG00000213654,GPSM3,ensembl_alt_contig
ENSG00000236706,ENSG00000228078,HLA-U,ensembl_alt_contig
ENSG00000236727,ENSG00000226577,MICC,ensembl_alt_contig
ENSG00000236734,ENSG00000275572,GRIFIN,ensembl_id_history_name
ENSG00000236746,ENSG00000235290,HLA-W,ensembl_alt_contig
ENSG00000236759,ENSG00000204371,EHMT2,ensembl_alt_contig
ENSG00000236765,ENSG00000204348,DXO,ensembl_alt_contig
ENSG00000236766,ENSG00000224328,MDC1-AS1,ensembl_alt_contig
ENSG00000236771,ENSG00000203492,OR2N1P,ensembl_alt_contig
ENSG00000236798,ENSG00000233892,PAIP1P1,ensembl_alt_contig
ENSG00000236802,ENSG00000235863,B3GALT4,ensembl_alt_contig
ENSG00000236826,ENSG00000204392,LSM2,ensembl_alt_contig
ENSG00000236835,ENSG00000224157,HCG14,ensembl_alt_contig
ENSG00000236843,ENSG00000137404,NRM,ensembl_alt_contig
ENSG00000236850,ENSG00000272779,BMS1P20,ensembl_id_history_name
ENSG00000236851,ENSG00000228432,DHFRP2,ensembl_alt_contig
ENSG00000236873,ENSG00000204310,AGPAT1,ensembl_alt_contig
ENSG00000236884,ENSG00000196126,HLA-DRB1,ensembl_alt_contig
ENSG00000236895,ENSG00000213780,GTF2H4,ensembl_alt_contig
ENSG00000236898,ENSG00000231461,HLA-DPA2,ensembl_alt_contig
ENSG00000236902,ENSG00000244355,LY6G6D,ensembl_alt_contig
ENSG00000236910,ENSG00000225463,ZNF70P1,ensembl_alt_contig
ENSG00000236912,ENSG00000235663,SAPCD1-AS1,ensembl_alt_contig
ENSG00000236918,ENSG00000204697,OR2U1P,ensembl_alt_contig
ENSG00000236925,ENSG00000227507,LTB,ensembl_alt_contig
ENSG00000236926,ENSG00000233916,ZDHHC20P1,ensembl_alt_contig
ENSG00000236927,ENSG00000204695,OR14J1,ensembl_alt_contig
ENSG00000236967,ENSG00000204618,RNF39,ensembl_alt_contig
ENSG00000236971,ENSG00000235238,SUMO2P1,ensembl_alt_contig
ENSG00000236979,ENSG00000204475,NCR3,ensembl_alt_contig
ENSG00000237010,ENSG00000224157,HCG14,ensembl_alt_contig
ENSG00000237012,ENSG00000204564,C6orf136,ensembl_alt_contig
ENSG00000237022,ENSG00000204525,HLA-C,ensembl_alt_contig
ENSG00000237034,ENSG00000226577,MICC,ensembl_alt_contig
ENSG00000237043,ENSG00000223677,OR2AD1P,ensembl_alt_contig
ENSG00000237046,ENSG00000204614,TRIM40,ensembl_alt_contig
ENSG00000237050,ENSG00000231226,TRIM31-AS1,ensembl_alt_contig
ENSG00000237051,ENSG00000204681,GABBR1,ensembl_alt_contig
ENSG00000237052,ENSG00000213654,GPSM3,ensembl_alt_contig
ENSG00000237056,ENSG00000236104,ZBTB22,ensembl_alt_contig
ENSG00000237069,ENSG00000250204,TTTY23B,ensembl_id_history_name
ENSG00000237071,ENSG00000204713,TRIM27,ensembl_alt_contig
ENSG00000237086,ENSG00000274181,RBPJP2,ensembl_id_history_name
ENSG00000237093,ENSG00000228789,HCG22,ensembl_alt_contig
ENSG00000237095,ENSG00000137337,MDC1,ensembl_alt_contig
ENSG00000237098,ENSG00000231130,HLA-T,ensembl_alt_contig
ENSG00000237100,ENSG00000204564,C6orf136,ensembl_alt_contig
ENSG00000237103,ENSG00000204475,NCR3,ensembl_alt_contig
ENSG00000237105,ENSG00000206337,HCP5,ensembl_alt_contig
ENSG00000237112,ENSG00000204681,GABBR1,ensembl_alt_contig
ENSG00000237114,ENSG00000204539,CDSN,ensembl_alt_contig
ENSG00000237123,ENSG00000204539,CDSN,ensembl_alt_contig
ENSG00000237145,ENSG00000235040,MTCO3P1,ensembl_alt_contig
ENSG00000237155,ENSG00000137331,IER3,ensembl_alt_contig
ENSG00000237156,ENSG00000228415,PTMAP1,ensembl_alt_contig
ENSG00000237165,ENSG00000204539,CDSN,ensembl_alt_contig
ENSG00000237192,ENSG00000204613,TRIM10,ensembl_alt_contig
ENSG00000237196,ENSG00000230313,HCG24,ensembl_alt_contig
ENSG00000237216,ENSG00000204632,HLA-G,ensembl_alt_contig
ENSG00000237258,ENSG00000204694,OR11A1,ensembl_alt_contig
ENSG00000237284,ENSG00000204687,MAS1L,ensembl_alt_contig
ENSG00000237295,ENSG00000237285,HNRNPA1P2,ensembl_alt_contig
ENSG00000237313,ENSG00000204709,LINC01556,ensembl_alt_contig
ENSG00000237333,ENSG00000204410,MSH5,ensembl_alt_contig
ENSG00000237334,ENSG00000235301,HLA-Z,ensembl_alt_contig
ENSG00000237335,ENSG00000204220,PFDN6,ensembl_alt_contig
ENSG00000237344,ENSG00000204304,PBX2,ensembl_alt_contig
ENSG00000237366,ENSG00000204697,OR2U1P,ensembl_alt_contig
ENSG00000237369,ENSG00000225797,UBDP1,ensembl_alt_contig
ENSG00000237395,ENSG00000229390,MICD,ensembl_alt_contig
ENSG00000237403,ENSG00000204619,PPP1R11,ensembl_alt_contig
ENSG00000237405,ENSG00000204305,AGER,ensembl_alt_contig
ENSG00000237421,ENSG00000225797,UBDP1,ensembl_alt_contig
ENSG00000237448,ENSG00000227939,RPL3P2,ensembl_alt_contig
ENSG00000237455,ENSG00000223534,HLA-DQB1-AS1,ensembl_alt_contig
ENSG00000237462,ENSG00000204713,TRIM27,ensembl_alt_contig
ENSG00000237482,ENSG00000255552,LY6G6E,ensembl_alt_contig
ENSG00000237495,ENSG00000204428,LY6G5C,ensembl_alt_contig
ENSG00000237508,ENSG00000204642,HLA-F,ensembl_alt_contig
ENSG00000237533,ENSG00000227212,PFN1P6,ensembl_id_history_name
ENSG00000237534,ENSG00000235221,LINC00383,ensembl_id_history_name
ENSG00000237536,ENSG00000223457,HTATSF1P1,ensembl_alt_contig
ENSG00000237544,ENSG00000230164,MAS1LP1,ensembl_alt_contig
ENSG00000237554,ENSG00000213880,RPL7AP7,ensembl_alt_contig
ENSG00000237559,ENSG00000225851,HLA-S,ensembl_alt_contig
ENSG00000237582,ENSG00000204531,POU5F1,ensembl_alt_contig
ENSG00000237591,ENSG00000196301,HLA-DRB9,ensembl_alt_contig
ENSG00000237597,ENSG00000274274,GAGE13,ensembl_id_history_name
ENSG00000237599,ENSG00000204267,TAP2,ensembl_alt_contig
ENSG00000237608,ENSG00000236909,OR2P1P,ensembl_alt_contig
ENSG00000237634,ENSG00000204709,LINC01556,ensembl_alt_contig
ENSG00000237690,ENSG00000197171,OR2B4P,ensembl_alt_contig
ENSG00000237698,ENSG00000229281,GPR53P,ensembl_alt_contig
ENSG00000237703,ENSG00000204613,TRIM10,ensembl_alt_contig
ENSG00000237710,ENSG00000223865,HLA-DPB1,ensembl_alt_contig
ENSG00000237723,ENSG00000225463,ZNF70P1,ensembl_alt_contig
ENSG00000237724,ENSG00000204389,HSPA1A,ensembl_alt_contig
ENSG00000237727,ENSG00000204472,AIF1,ensembl_alt_contig
ENSG00000237733,ENSG00000204618,RNF39,ensembl_alt_contig
ENSG00000237777,ENSG00000204695,OR14J1,ensembl_alt_contig
ENSG00000237808,ENSG00000204475,NCR3,ensembl_alt_contig
ENSG00000237811,ENSG00000229281,GPR53P,ensembl_alt_contig
ENSG00000237812,ENSG00000204625,HCG9,ensembl_alt_contig
ENSG00000237814,ENSG00000196260,SFTA2,ensembl_alt_contig
ENSG00000237825,ENSG00000237441,RGL2,ensembl_alt_contig
ENSG00000237829,ENSG00000204619,PPP1R11,ensembl_alt_contig
ENSG00000237834,ENSG00000204655,MOG,ensembl_alt_contig
ENSG00000237865,ENSG00000224936,SUCLA2P1,ensembl_alt_contig
ENSG00000237871,ENSG00000235301,HLA-Z,ensembl_alt_contig
ENSG00000237889,ENSG00000198563,DDX39B,ensembl_alt_contig
ENSG00000237894,ENSG00000228789,HCG22,ensembl_alt_contig
ENSG00000237898,ENSG00000227214,HCG15,ensembl_alt_contig
ENSG00000237900,ENSG00000204366,ZBTB12,ensembl_alt_contig
ENSG00000237905,ENSG00000176998,HCG4,ensembl_alt_contig
ENSG00000237918,ENSG00000228727,SAPCD1,ensembl_alt_contig
ENSG00000237962,ENSG00000204544,MUC21,ensembl_alt_contig
ENSG00000238017,ENSG00000235663,SAPCD1-AS1,ensembl_alt_contig
ENSG00000238027,ENSG00000231226,TRIM31-AS1,ensembl_alt_contig
ENSG00000238053,ENSG00000233916,ZDHHC20P1,ensembl_alt_contig
ENSG00000238056,ENSG00000204314,PRRT1,ensembl_alt_contig
ENSG00000238064,ENSG00000232940,HCG25,ensembl_alt_contig
ENSG00000238068,ENSG00000277541,ZNF630-AS1,ensembl_id_history_name
ENSG00000238071,ENSG00000234006,DDX39B-AS1,ensembl_alt_contig
ENSG00000238100,ENSG00000230313,HCG24,ensembl_alt_contig
ENSG00000238104,ENSG00000204569,PPP1R10,ensembl_alt_contig
ENSG00000238114,ENSG00000227507,LTB,ensembl_alt_contig
ENSG00000238126,ENSG00000230622,UQCRHP1,ensembl_alt_contig
ENSG00000238130,ENSG00000226979,LTA,ensembl_alt_contig
ENSG00000238134,ENSG00000204371,EHMT2,ensembl_alt_contig
ENSG00000238148,ENSG00000206344,HCG27,ensembl_alt_contig
ENSG00000238170,ENSG00000233627,C4A-AS1,ensembl_alt_contig
ENSG00000238196,ENSG00000204301,NOTCH4,ensembl_alt_contig
ENSG00000238203,ENSG00000204396,VWA7,ensembl_alt_contig
ENSG00000238216,ENSG00000228022,HCG20,ensembl_alt_contig
ENSG00000238226,ENSG00000223534,HLA-DQB1-AS1,ensembl_alt_contig
ENSG00000238234,ENSG00000228789,HCG22,ensembl_alt_contig
ENSG00000238238,ENSG00000204511,MCCD1,ensembl_alt_contig
ENSG00000238255,ENSG00000230449,RPL7P4,ensembl_alt_contig
ENSG00000238289,ENSG00000204516,MICB,ensembl_alt_contig
ENSG00000238397,ENSG00000278551,RNU6-368P,ensembl_id_history_name
ENSG00000238415,ENSG00000275030,RNU6-538P,ensembl_id_history_name
ENSG00000238603,ENSG00000207340,RNVU1-1,ensembl_id_history_name
ENSG00000238742,ENSG00000284442,MIR2110,ensembl_id_history_name
ENSG00000239070,ENSG00000275377,MIR1299,ensembl_id_history_name
ENSG00000239275,ENSG00000283039,KLF18,ensembl_id_history_name
ENSG00000239285,ENSG00000240053,LY6G5B,ensembl_alt_contig
ENSG00000239329,ENSG00000242574,HLA-DMB,ensembl_alt_contig
ENSG00000239457,ENSG00000241106,HLA-DOB,ensembl_alt_contig
ENSG00000239463,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000239475,ENSG00000276975,HYDIN2,ensembl_id_history_name
ENSG00000239497,ENSG00000240053,LY6G5B,ensembl_alt_contig
ENSG00000239594,ENSG00000283931,MIR18B,ensembl_id_history_name
ENSG00000239741,ENSG00000204424,LY6G6F,ensembl_alt_contig
ENSG00000239754,ENSG00000243649,CFB,ensembl_alt_contig
ENSG00000239756,ENSG00000112511,PHF1,ensembl_alt_contig
ENSG00000239784,ENSG00000239257,RPL23AP1,ensembl_alt_contig
ENSG00000239836,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000239865,ENSG00000241370,RPP21,ensembl_alt_contig
ENSG00000239882,ENSG00000204338,CYP21A1P,ensembl_alt_contig
ENSG00000239891,ENSG00000275588,RN7SL341P,ensembl_id_history_name
ENSG00000239898,ENSG00000277031,RN7SL796P,ensembl_id_history_name
ENSG00000239927,ENSG00000241370,RPP21,ensembl_alt_contig
ENSG00000239955,ENSG00000273818,RN7SL673P,ensembl_id_history_name
ENSG00000239974,ENSG00000241404,EGFL8,ensembl_alt_contig
ENSG00000240008,ENSG00000204424,LY6G6F,ensembl_alt_contig
ENSG00000240118,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000240130,ENSG00000243729,OR5V1,ensembl_alt_contig
ENSG00000240165,ENSG00000274098,RN7SL787P,ensembl_id_history_name
ENSG00000240221,ENSG00000274424,RN7SL196P,ensembl_id_history_name
ENSG00000240224,ENSG00000288705,UGT1A5,ensembl_id_history_name
ENSG00000240389,ENSG00000241404,EGFL8,ensembl_alt_contig
ENSG00000240433,ENSG00000240053,LY6G5B,ensembl_alt_contig
ENSG00000240466,ENSG00000278422,RN7SL331P,ensembl_id_history_name
ENSG00000240508,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000240592,ENSG00000241404,EGFL8,ensembl_alt_contig
ENSG00000240834,ENSG00000278857,IGKV1D-12,ensembl_id_history_name
ENSG00000240845,ENSG00000239257,RPL23AP1,ensembl_alt_contig
ENSG00000240913,ENSG00000276653,RN7SL856P,ensembl_id_history_name
ENSG00000240957,ENSG00000204424,LY6G6F,ensembl_alt_contig
ENSG00000241034,ENSG00000274568,RN7SL545P,ensembl_id_history_name
ENSG00000241075,ENSG00000274632,RN7SL719P,ensembl_id_history_name
ENSG00000241132,ENSG00000240053,LY6G5B,ensembl_alt_contig
ENSG00000241167,ENSG00000277637,RN7SL469P,ensembl_id_history_name
ENSG00000241253,ENSG00000243649,CFB,ensembl_alt_contig
ENSG00000241266,ENSG00000278696,RN7SL82P,ensembl_id_history_name
ENSG00000241273,ENSG00000276891,RN7SL238P,ensembl_id_history_name
ENSG00000241296,ENSG00000242574,HLA-DMB,ensembl_alt_contig
ENSG00000241386,ENSG00000241106,HLA-DOB,ensembl_alt_contig
ENSG00000241394,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000241459,ENSG00000275776,RN7SL185P,ensembl_id_history_name
ENSG00000241534,ENSG00000243649,CFB,ensembl_alt_contig
ENSG00000241572,ENSG00000241111,PRICKLE2-AS1,ensembl_id_history_name
ENSG00000241674,ENSG00000242574,HLA-DMB,ensembl_alt_contig
ENSG00000241713,ENSG00000240053,LY6G5B,ensembl_alt_contig
ENSG00000241779,ENSG00000241370,RPP21,ensembl_alt_contig
ENSG00000241822,ENSG00000204424,LY6G6F,ensembl_alt_contig
ENSG00000241847,ENSG00000229036,VDAC1P8,ensembl_id_history_name
ENSG00000241863,ENSG00000241370,RPP21,ensembl_alt_contig
ENSG00000241880,ENSG00000239257,RPL23AP1,ensembl_alt_contig
ENSG00000241910,ENSG00000241106,HLA-DOB,ensembl_alt_contig
ENSG00000242013,ENSG00000273820,USP27X,ensembl_id_history_name
ENSG00000242022,ENSG00000112462,OR12D3,ensembl_alt_contig
ENSG00000242037,ENSG00000274168,RN7SL585P,ensembl_id_history_name
ENSG00000242038,ENSG00000241404,EGFL8,ensembl_alt_contig
ENSG00000242039,ENSG00000239257,RPL23AP1,ensembl_alt_contig
ENSG00000242092,ENSG00000242574,HLA-DMB,ensembl_alt_contig
ENSG00000242095,ENSG00000278590,RN7SL113P,ensembl_id_history_name
ENSG00000242115,ENSG00000277083,PRSS3P3,ensembl_id_history_name
ENSG00000242180,ENSG00000167355,OR51B5,ensembl_id_history_name
ENSG00000242185,ENSG00000271449,CT45A2,ensembl_id_history_name
ENSG00000242188,ENSG00000277582,RN7SL428P,ensembl_id_history_name
ENSG00000242284,ENSG00000228836,CT45A5,ensembl_id_history_name
ENSG00000242289,ENSG00000243729,OR5V1,ensembl_alt_contig
ENSG00000242335,ENSG00000243649,CFB,ensembl_alt_contig
ENSG00000242361,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000242379,ENSG00000277762,RN7SL261P,ensembl_id_history_name
ENSG00000242384,ENSG00000274226,TBC1D3H,ensembl_id_history_name
ENSG00000242386,ENSG00000242574,HLA-DMB,ensembl_alt_contig
ENSG00000242421,ENSG00000275655,RN7SL313P,ensembl_id_history_name
ENSG00000242425,ENSG00000274234,RN7SL818P,ensembl_id_history_name
ENSG00000242443,ENSG00000278497,RN7SL759P,ensembl_id_history_name
ENSG00000242480,ENSG00000277464,RN7SL286P,ensembl_id_history_name
ENSG00000242502,ENSG00000278222,RN7SL536P,ensembl_id_history_name
ENSG00000242511,ENSG00000239257,RPL23AP1,ensembl_alt_contig
ENSG00000242542,ENSG00000277295,RN7SL489P,ensembl_id_history_name
ENSG00000242576,ENSG00000222788,RNU2-38P,ensembl_alt_contig
ENSG00000242620,ENSG00000275803,RN7SL736P,ensembl_id_history_name
ENSG00000242685,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000242711,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000242726,ENSG00000241370,RPP21,ensembl_alt_contig
ENSG00000242822,ENSG00000277591,RN7SL575P,ensembl_id_history_name
ENSG00000242962,ENSG00000273981,RN7SL106P,ensembl_id_history_name
ENSG00000243003,ENSG00000204424,LY6G6F,ensembl_alt_contig
ENSG00000243009,ENSG00000241370,RPP21,ensembl_alt_contig
ENSG00000243039,ENSG00000275961,RN7SL210P,ensembl_id_history_name
ENSG00000243067,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000243088,ENSG00000274076,RN7SL539P,ensembl_id_history_name
ENSG00000243135,ENSG00000288702,UGT1A3,ensembl_id_history_name
ENSG00000243189,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000243215,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000243300,ENSG00000293326,LINC00359,ensembl_id_history_name
ENSG00000243336,ENSG00000204622,HLA-J,ensembl_alt_contig
ENSG00000243441,ENSG00000243729,OR5V1,ensembl_alt_contig
ENSG00000243452,ENSG00000266338,NBPF15,ensembl_id_history_name
ENSG00000243496,ENSG00000241106,HLA-DOB,ensembl_alt_contig
ENSG00000243536,ENSG00000263482,ANTXRLP1,ensembl_id_history_name
ENSG00000243570,ENSG00000243649,CFB,ensembl_alt_contig
ENSG00000243594,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000243612,ENSG00000241106,HLA-DOB,ensembl_alt_contig
ENSG00000243719,ENSG00000204257,HLA-DMA,ensembl_alt_contig
ENSG00000243804,ENSG00000204424,LY6G6F,ensembl_alt_contig
ENSG00000243897,ENSG00000241404,EGFL8,ensembl_alt_contig
ENSG00000243899,ENSG00000270025,BMS1P7,ensembl_id_history_name
ENSG00000243928,ENSG00000277467,RN7SL628P,ensembl_id_history_name
ENSG00000243958,ENSG00000240065,PSMB9,ensembl_alt_contig
ENSG00000244207,ENSG00000244731,C4A,ensembl_alt_contig
ENSG00000244211,ENSG00000215859,PDZK1P1,ensembl_id_history_name
